id,venue_id,venue_category_id,venue_category_name,lat,lng,time,zone
891,4ba8a9a9f964a5206ee539e3,4bf58dd8d48988d126941735,Government Building,40.88302033,-74.07587528,-240,Wed Apr 04 16:54:30 +0000 2012
682,4a8075b6f964a52052f51fe3,4bf58dd8d48988d124941735,Office,40.75917985,-73.98177266,-240,Wed Apr 04 16:54:39 +0000 2012
370,4af19e09f964a52096e121e3,4bf58dd8d48988d1c7941735,Snack Place,40.722528,-73.983054,-240,Wed Apr 04 16:54:59 +0000 2012
912,4c8ac04852a98cfa84992fe9,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.74310775,-73.98923842,-240,Wed Apr 04 16:55:39 +0000 2012
136,4ec74cd56da1d1092e654c60,4bf58dd8d48988d103941735,Home (private),40.76087145,-73.98887973,-240,Wed Apr 04 16:55:45 +0000 2012
216,4d014e9f7212b60caca7d3bf,4bf58dd8d48988d103941735,Home (private),40.73954761,-74.04763776,-240,Wed Apr 04 16:56:08 +0000 2012
141,4dfca7c0a809d61e2fc076f4,4bf58dd8d48988d177941735,Medical Center,40.7025,-73.81947219,-240,Wed Apr 04 16:57:17 +0000 2012
134,4554c3b0f964a520113d1fe3,4bf58dd8d48988d10c941735,French Restaurant,40.71705412,-73.95928502,-240,Wed Apr 04 16:57:43 +0000 2012
307,4b54a26af964a520edc327e3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.71909517,-74.03437614,-240,Wed Apr 04 16:58:06 +0000 2012
539,4accda86f964a520c4c920e3,4bf58dd8d48988d145941735,Chinese Restaurant,40.75140225,-73.981389,-240,Wed Apr 04 16:59:08 +0000 2012
803,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Wed Apr 04 16:59:12 +0000 2012
240,4b0c24a8f964a520b43723e3,4bf58dd8d48988d145941735,Chinese Restaurant,40.68740846,-73.97741579,-240,Wed Apr 04 16:59:24 +0000 2012
495,4d857db65ad3a0938b29e7fd,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.78158643,-74.03603391,-240,Wed Apr 04 16:59:33 +0000 2012
389,4a902d50f964a5205c1620e3,4bf58dd8d48988d100951735,Pet Store,40.773871,-73.959746,-240,Wed Apr 04 17:00:08 +0000 2012
762,49e36914f964a5207b621fe3,4bf58dd8d48988d164941735,Plaza,40.7498254,-73.9879632,-240,Wed Apr 04 17:00:16 +0000 2012
891,4b70977af964a520f7232de3,4bf58dd8d48988d118951735,Food & Drink Shop,40.87698509,-74.06686306,-240,Wed Apr 04 17:00:26 +0000 2012
238,4d7a7efd25c5cbff42275533,4bf58dd8d48988d10d951735,Record Shop,40.77018542,-73.98993283,-240,Wed Apr 04 17:01:12 +0000 2012
10,4b3e85b9f964a520699e25e3,4bf58dd8d48988d149941735,Thai Restaurant,40.756876,-73.99371338,-240,Wed Apr 04 17:01:17 +0000 2012
116,4c5ef77bfff99c74eda954d3,4bf58dd8d48988d118951735,Food & Drink Shop,40.74186151,-73.98943363,-240,Wed Apr 04 17:02:03 +0000 2012
514,4c6bf600d68a9c741978646b,4bf58dd8d48988d1ca941735,Pizza Place,40.74126054,-73.99395578,-240,Wed Apr 04 17:02:07 +0000 2012
752,4b6c5484f964a5203a312ce3,4bf58dd8d48988d1a9941735,College Academic Building,40.86552149,-74.19462204,-240,Wed Apr 04 17:02:33 +0000 2012
378,4b7ed513f964a520d10230e3,4bf58dd8d48988d1ca941735,Pizza Place,40.79370376,-74.01972708,-240,Wed Apr 04 17:03:33 +0000 2012
144,3fd66200f964a520ddf01ee3,4bf58dd8d48988d18c941735,Stadium,40.82827721,-73.92655344,-240,Wed Apr 04 17:03:37 +0000 2012
128,4a5fa3caf964a520f9bf1fe3,4bf58dd8d48988d116941735,Bar,40.75302362,-73.99680376,-240,Wed Apr 04 17:03:38 +0000 2012
941,4b689cabf964a520cf822be3,4bf58dd8d48988d196941735,Medical Center,40.95672908,-74.06300068,-240,Wed Apr 04 17:04:10 +0000 2012
621,4bc39a73461576b0e8e17e32,4bf58dd8d48988d1a8941735,General College & University,40.94931792,-74.08792872,-240,Wed Apr 04 17:05:15 +0000 2012
621,4afb4334f964a520791c22e3,4bf58dd8d48988d1a2941735,Community College,40.9510571,-74.08986568,-240,Wed Apr 04 17:05:24 +0000 2012
798,4b02c41cf964a520c14922e3,4bf58dd8d48988d12e941735,Government Building,40.71178449,-74.00208235,-240,Wed Apr 04 17:05:41 +0000 2012
514,4e8b8ffff5b91e2255351889,4bf58dd8d48988d1df931735,BBQ Joint,40.74143885,-73.99381231,-240,Wed Apr 04 17:05:49 +0000 2012
798,4a8951caf964a520df0720e3,4bf58dd8d48988d12b941735,Government Building,40.71416726,-74.00162101,-240,Wed Apr 04 17:06:13 +0000 2012
283,45312392f964a5206e3b1fe3,4bf58dd8d48988d102941735,Gym / Fitness Center,40.73435871,-73.99081662,-240,Wed Apr 04 17:06:56 +0000 2012
621,4c922cde7f3b8cfadacca21e,4bf58dd8d48988d1ab941735,Student Center,40.95158381,-74.08855677,-240,Wed Apr 04 17:07:03 +0000 2012
574,3fd66200f964a5203be71ee3,4bf58dd8d48988d1bc941735,Cupcake Shop,40.73589287,-74.00520444,-240,Wed Apr 04 17:07:07 +0000 2012
334,4c9d2f49542b224b5c9ce79f,4bf58dd8d48988d16c941735,Burger Joint,40.75258771,-73.99450671,-240,Wed Apr 04 17:07:34 +0000 2012
71,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,University,40.7111095,-74.00504351,-240,Wed Apr 04 17:08:19 +0000 2012
751,4f5a449ee4b03a9f6a980169,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.72989152,-74.00355658,-240,Wed Apr 04 17:08:29 +0000 2012
362,3fd66200f964a52025e71ee3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.730047,-74.003214,-240,Wed Apr 04 17:08:43 +0000 2012
238,4f0c0e3ee4b00cf4c1222dc2,4bf58dd8d48988d1f1931735,General Entertainment,40.76825109,-73.98957127,-240,Wed Apr 04 17:08:57 +0000 2012
643,4b072cbcf964a520cdf822e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.79467579,-74.25571203,-240,Wed Apr 04 17:09:17 +0000 2012
627,4d931158b053b60c5f8e85cb,4bf58dd8d48988d124951735,Automotive Shop,40.94803092,-74.07263024,-240,Wed Apr 04 17:09:52 +0000 2012
110,4a3c0079f964a520fca01fe3,4bf58dd8d48988d1c5941735,Sandwich Place,40.7545353,-73.98405254,-240,Wed Apr 04 17:10:48 +0000 2012
956,4bbb7f95e45295219ac354a4,4bf58dd8d48988d163941735,Park,40.68955477,-73.94609928,-240,Wed Apr 04 17:11:51 +0000 2012
948,3fd66200f964a5208fe81ee3,4bf58dd8d48988d116941735,Bar,40.758566,-73.9889859,-240,Wed Apr 04 17:13:18 +0000 2012
489,4dcc0c04e4cde609a3a6c3f9,4bf58dd8d48988d110951735,Salon / Barbershop,40.67773953,-74.2017648,-240,Wed Apr 04 17:14:14 +0000 2012
798,4e5fbb62d164df36c401d705,4bf58dd8d48988d126941735,Government Building,40.71467812,-74.00188093,-240,Wed Apr 04 17:14:30 +0000 2012
798,4e5fbb62d164df36c401d705,4bf58dd8d48988d126941735,Government Building,40.71467812,-74.00188093,-240,Wed Apr 04 17:14:41 +0000 2012
803,4a5cc276f964a52087bc1fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.75383839,-73.97610247,-240,Wed Apr 04 17:14:46 +0000 2012
238,4be05a01652b0f47781f7211,4bf58dd8d48988d1e0931735,Coffee Shop,40.76752917,-73.9897664,-240,Wed Apr 04 17:14:58 +0000 2012
819,4bd57bb44e32d13a8dd9c080,4bf58dd8d48988d1c4941735,Restaurant,40.62940441,-73.918612,-240,Wed Apr 04 17:15:29 +0000 2012
185,4cf526178333224b089d1e8e,4bf58dd8d48988d1e5931735,Music Venue,40.96532194,-74.06280345,-240,Wed Apr 04 17:15:49 +0000 2012
503,4cb83ab24c60a0930e1737ca,4bf58dd8d48988d16a941735,Bakery,40.640598,-74.01521,-240,Wed Apr 04 17:15:50 +0000 2012
819,4cb612031b0af04d1fefcd25,4bf58dd8d48988d10a951735,Bank,40.61943601,-73.91710916,-240,Wed Apr 04 17:15:59 +0000 2012
469,4b7dbeaff964a520fcd12fe3,4bf58dd8d48988d1a7941735,College Academic Building,40.76777596,-73.96375575,-240,Wed Apr 04 17:16:12 +0000 2012
503,4b81b7b7f964a520b6b930e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.64032005,-74.01556121,-240,Wed Apr 04 17:16:23 +0000 2012
557,4b575edaf964a5201b3428e3,4bf58dd8d48988d1a7941735,College Academic Building,40.69570821,-73.99105766,-240,Wed Apr 04 17:16:34 +0000 2012
630,4dea6c2752b11677f03b0c0a,4d4b7105d754a06374d81259,Food,40.893071,-73.97342,-240,Wed Apr 04 17:16:52 +0000 2012
503,4f1dce43e4b0e2eeedc8e9b2,4bf58dd8d48988d10c951735,Cosmetics Shop,40.64147186,-74.01447296,-240,Wed Apr 04 17:17:14 +0000 2012
931,4adf57adf964a520a27921e3,4bf58dd8d48988d1cb941735,Food Truck,40.705602,-74.006405,-240,Wed Apr 04 17:17:26 +0000 2012
503,4ea073e3cc21b2fa8ecb3a6e,4bf58dd8d48988d162941735,Other Great Outdoors,40.64292647,-74.01415536,-240,Wed Apr 04 17:17:34 +0000 2012
621,4e1660e91fc7d99db5c75bdd,4bf58dd8d48988d1a1941735,College Academic Building,40.95233091,-74.08916831,-240,Wed Apr 04 17:17:34 +0000 2012
503,4d6d976d792bb60cbdd156be,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.64193372,-74.0136217,-240,Wed Apr 04 17:17:54 +0000 2012
666,4a8108a0f964a52095f61fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.76295878,-73.91559067,-240,Wed Apr 04 17:18:21 +0000 2012
443,4ea086616c258f17cb83fa9c,4bf58dd8d48988d1f6941735,Department Store,40.64552425,-74.0098746,-240,Wed Apr 04 17:20:04 +0000 2012
979,4c006f47efa2ef3bf74baa8c,4bf58dd8d48988d1e2941735,Beach,40.57393519,-74.08428669,-240,Wed Apr 04 17:21:27 +0000 2012
778,3fd66200f964a520e7e51ee3,4bf58dd8d48988d1f5941735,Food & Drink Shop,40.72318464,-74.0025466,-240,Wed Apr 04 17:21:31 +0000 2012
1012,4f74a494e4b0da64dfe954dd,4bf58dd8d48988d103951735,Clothing Store,40.75459739,-73.98423398,-240,Wed Apr 04 17:21:37 +0000 2012
129,4e00b995d1647696f1211347,4bf58dd8d48988d1c5941735,Sandwich Place,40.75064359,-73.97614166,-240,Wed Apr 04 17:22:53 +0000 2012
375,4da307d5e7b8a09077802121,4bf58dd8d48988d1f1931735,General Entertainment,40.75678244,-74.00150299,-240,Wed Apr 04 17:23:05 +0000 2012
826,4b4cca8bf964a52010bf26e3,4bf58dd8d48988d1dd931735,Soup Place,40.76016548,-73.98308041,-240,Wed Apr 04 17:23:27 +0000 2012
375,4283ee00f964a5209d221fe3,4bf58dd8d48988d1ff931735,Convention Center,40.75671096,-74.00100198,-240,Wed Apr 04 17:23:32 +0000 2012
400,40b68100f964a5207d001fe3,4bf58dd8d48988d163941735,Park,40.74218831,-73.98792419,-240,Wed Apr 04 17:24:03 +0000 2012
979,4e2c85ccd164223a698d6b22,4bf58dd8d48988d1e2941735,Beach,40.59057903,-74.06620531,-240,Wed Apr 04 17:24:08 +0000 2012
601,40b68100f964a5207d001fe3,4bf58dd8d48988d163941735,Park,40.74218831,-73.98792419,-240,Wed Apr 04 17:25:03 +0000 2012
32,45940e37f964a52055401fe3,4bf58dd8d48988d1f5941735,Food & Drink Shop,40.74287041,-73.98243763,-240,Wed Apr 04 17:25:36 +0000 2012
994,4ab3a2f4f964a520e56d20e3,4bf58dd8d48988d124941735,Office,40.70283942,-73.98913511,-240,Wed Apr 04 17:27:02 +0000 2012
793,49dcd96bf964a520b15f1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74845179,-73.98507714,-240,Wed Apr 04 17:27:11 +0000 2012
34,4528a216f964a520173b1fe3,4bf58dd8d48988d1fd941735,Mall,40.73405558,-73.87084723,-240,Wed Apr 04 17:27:49 +0000 2012
610,4f6b61d8e4b0e15b873dad2f,4bf58dd8d48988d163941735,Park,40.70415565,-73.99244647,-240,Wed Apr 04 17:27:52 +0000 2012
1073,4a4512f4f964a520bba71fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.66524244,-73.98293138,-240,Wed Apr 04 17:27:53 +0000 2012
307,49e4ec34f964a5206e631fe3,4bf58dd8d48988d1fd941735,Mall,40.72696607,-74.03832436,-240,Wed Apr 04 17:28:10 +0000 2012
619,4c1163e2416620a14304d9e4,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.74616388,-73.98704612,-240,Wed Apr 04 17:28:19 +0000 2012
212,4a65fca9f964a520d3c71fe3,4bf58dd8d48988d153941735,Burrito Place,40.74159955,-73.99064541,-240,Wed Apr 04 17:28:46 +0000 2012
699,4b8ecf45f964a520843833e3,4bf58dd8d48988d1df931735,BBQ Joint,40.73559208,-73.98869276,-240,Wed Apr 04 17:29:21 +0000 2012
74,4e89c7ee7ee6a49a31ea1b7e,4bf58dd8d48988d1e5931735,Music Venue,40.71004701,-74.08784268,-240,Wed Apr 04 17:29:34 +0000 2012
516,465fe0d4f964a52056471fe3,4bf58dd8d48988d116941735,Bar,40.71565173,-74.03569539,-240,Wed Apr 04 17:29:46 +0000 2012
404,4e00c3177d8beaa1649d7a7e,4bf58dd8d48988d162941735,Other Great Outdoors,40.69206707,-73.73460676,-240,Wed Apr 04 17:29:59 +0000 2012
826,4b4bc134f964a52093a626e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.760802,-73.983493,-240,Wed Apr 04 17:30:14 +0000 2012
653,4ee3c8686c25be962fcc3005,4bf58dd8d48988d149941735,Thai Restaurant,40.70014058,-73.89948892,-240,Wed Apr 04 17:30:14 +0000 2012
999,4ac5273df964a520acb020e3,4bf58dd8d48988d103951735,Clothing Store,40.77879,-73.953984,-240,Wed Apr 04 17:30:43 +0000 2012
606,4c23ab9ab7b8a5936e3b3be8,4bf58dd8d48988d124941735,Office,40.72546967,-73.99663579,-240,Wed Apr 04 17:31:21 +0000 2012
865,4a84eb0af964a520e1fd1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71203303,-74.00699299,-240,Wed Apr 04 17:31:38 +0000 2012
566,4b58c03df964a5201d6928e3,4bf58dd8d48988d130941735,Building,40.75889589,-73.97921219,-240,Wed Apr 04 17:32:29 +0000 2012
565,40c3b000f964a520e8001fe3,4bf58dd8d48988d116941735,Bar,40.76119393,-73.98700595,-240,Wed Apr 04 17:32:31 +0000 2012
456,4b015037f964a5200e4222e3,4bf58dd8d48988d146941735,Deli / Bodega,40.75558488,-73.97939585,-240,Wed Apr 04 17:33:39 +0000 2012
579,4d02a1a0e350b60c3a1a7842,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76379699,-73.748958,-240,Wed Apr 04 17:33:57 +0000 2012
1071,4a525e9df964a52094b11fe3,4bf58dd8d48988d121941735,Bar,40.75401803,-73.98453241,-240,Wed Apr 04 17:34:22 +0000 2012
276,4dfba587814d9c07902a5b13,4bf58dd8d48988d10f941735,Indian Restaurant,40.74937024,-73.97742748,-240,Wed Apr 04 17:34:29 +0000 2012
615,40d38200f964a52041011fe3,4bf58dd8d48988d114951735,Bookstore,40.75485026,-73.98800494,-240,Wed Apr 04 17:35:41 +0000 2012
293,4b1e78c2f964a520461a24e3,4bf58dd8d48988d1fd931735,Subway,40.7679967,-73.98189068,-240,Wed Apr 04 17:38:40 +0000 2012
293,4c16747c96040f47e6dd72a5,4bf58dd8d48988d122951735,Electronics Store,40.7678097,-73.98184075,-240,Wed Apr 04 17:40:06 +0000 2012
537,4f80abd1e4b0c7b8555e1994,4bf58dd8d48988d130941735,Building,40.76181446,-73.95831441,-240,Wed Apr 04 17:40:18 +0000 2012
293,4dac46a3f7b145b370373ad4,4bf58dd8d48988d124941735,Office,40.76825653,-73.98291398,-240,Wed Apr 04 17:40:29 +0000 2012
492,3fd66200f964a5209fe71ee3,4bf58dd8d48988d14c941735,Wings Joint,40.76526318,-73.98158249,-240,Wed Apr 04 17:40:45 +0000 2012
194,4f6e0ec0e4b0f577d28102bb,4bf58dd8d48988d1c5941735,Sandwich Place,40.59070371,-73.79712933,-240,Wed Apr 04 17:40:48 +0000 2012
806,4d0b9d235f86f04dafe8cca0,4bf58dd8d48988d1c5941735,Sandwich Place,40.74970614,-73.98387815,-240,Wed Apr 04 17:40:54 +0000 2012
381,4e405e39483b04e17abb677f,4bf58dd8d48988d100941735,Convention Center,40.63129906,-73.95096149,-240,Wed Apr 04 17:43:23 +0000 2012
335,4b61a925f964a520231c2ae3,4bf58dd8d48988d12a951735,Train Station,40.66263818,-73.90887022,-240,Wed Apr 04 17:43:33 +0000 2012
335,4df2f04dd4c01ff6b2eaca87,4bf58dd8d48988d162941735,Other Great Outdoors,40.66421142,-73.91474955,-240,Wed Apr 04 17:43:50 +0000 2012
178,42911d00f964a520f5231fe3,4bf58dd8d48988d129951735,Train Station,40.7507948,-73.99357639,-240,Wed Apr 04 17:44:54 +0000 2012
335,4b93d226f964a520625334e3,4bf58dd8d48988d129951735,Train Station,40.66479595,-73.92295351,-240,Wed Apr 04 17:45:16 +0000 2012
240,4b9d5e2af964a52046a736e3,4bf58dd8d48988d124941735,Office,40.68663651,-73.97745023,-240,Wed Apr 04 17:45:58 +0000 2012
979,4a32c3f9f964a5208c9a1fe3,4bf58dd8d48988d1df941735,Bridge,40.7058882,-73.99000168,-240,Wed Apr 04 17:46:09 +0000 2012
1031,4e4dcb25bd41b76bef9334f5,4bf58dd8d48988d1e0931735,Coffee Shop,40.75608642,-73.97497083,-240,Wed Apr 04 17:47:40 +0000 2012
969,4ab103f0f964a520c66720e3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.72498508,-73.99588975,-240,Wed Apr 04 17:48:59 +0000 2012
238,4ed1879b8231b9ef89fc394e,4bf58dd8d48988d137941735,Theater,40.75908711,-73.98767741,-240,Wed Apr 04 17:49:24 +0000 2012
194,4ea80677e3003a42bccc3c67,4bf58dd8d48988d10a951735,Bank,40.59033619,-73.7980657,-240,Wed Apr 04 17:51:34 +0000 2012
436,4a426f82f964a520dca51fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.74897025,-73.98947371,-240,Wed Apr 04 17:51:36 +0000 2012
503,4d9a0d83744f370462031658,4bf58dd8d48988d12f941735,Library,40.61635522,-74.0313061,-240,Wed Apr 04 17:51:59 +0000 2012
503,4d8e21d81d06b1f7863b413b,4bf58dd8d48988d119951735,Food & Drink Shop,40.61636314,-74.0309,-240,Wed Apr 04 17:52:27 +0000 2012
937,412d2800f964a520df0c1fe3,4bf58dd8d48988d163941735,Park,40.77142562,-73.97350073,-240,Wed Apr 04 17:53:06 +0000 2012
503,4ccda5efb571b60cfa17da65,4bf58dd8d48988d179941735,Bagel Shop,40.61639572,-74.03059959,-240,Wed Apr 04 17:53:28 +0000 2012
29,4b02e0c9f964a5209d4a22e3,4bf58dd8d48988d1a7941735,College Academic Building,40.74033516,-73.98317073,-240,Wed Apr 04 17:53:29 +0000 2012
503,4ccc513fee23a1431b021ea8,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.61574418,-74.03079271,-240,Wed Apr 04 17:53:53 +0000 2012
335,4ecbb4d993adb4bd1b32cc39,4bf58dd8d48988d1fd931735,Subway,40.66961585,-73.95960014,-240,Wed Apr 04 17:54:20 +0000 2012
503,4bd3644da8b3a593abe3695f,4bf58dd8d48988d1cc941735,Steakhouse,40.61641527,-74.03104791,-240,Wed Apr 04 17:54:30 +0000 2012
864,4bc9d3c20687ef3b3e87dacc,4bf58dd8d48988d1c5941735,Sandwich Place,40.7023564,-73.79167762,-240,Wed Apr 04 17:54:30 +0000 2012
503,4ee92211775b712266dd1090,4bf58dd8d48988d1f1931735,General Entertainment,40.61625321,-74.03087004,-240,Wed Apr 04 17:54:55 +0000 2012
574,4b17d9a2f964a520d8c823e3,4bf58dd8d48988d1a5941735,College Academic Building,40.736618,-73.996506,-240,Wed Apr 04 17:55:02 +0000 2012
691,4c2e650916adc928b4cdbb9c,4bf58dd8d48988d1ca941735,Pizza Place,40.909973,-74.07303214,-240,Wed Apr 04 17:55:04 +0000 2012
217,4e0dacd8e4cd27fc7d27683c,4bf58dd8d48988d1e0931735,Coffee Shop,40.75573065,-73.97545868,-240,Wed Apr 04 17:55:10 +0000 2012
311,4bd1a9575e0cce7290cca184,4bf58dd8d48988d1fa931735,Hotel,40.665688,-73.784414,-240,Wed Apr 04 17:55:24 +0000 2012
503,4eff4d2630f8992331c5bc66,4bf58dd8d48988d118951735,Food & Drink Shop,40.61732367,-74.03083561,-240,Wed Apr 04 17:55:32 +0000 2012
559,4b92a503f964a520160d34e3,4bf58dd8d48988d10a951735,Bank,40.84350463,-73.93913652,-240,Wed Apr 04 17:55:32 +0000 2012
559,4ac10f33f964a520a19520e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.84238225,-73.93934891,-240,Wed Apr 04 17:56:05 +0000 2012
415,4ad0d761f964a5204ada20e3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77885161,-73.98122549,-240,Wed Apr 04 17:56:19 +0000 2012
274,4a496b05f964a5204dab1fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80974841,-73.9517651,-240,Wed Apr 04 17:56:30 +0000 2012
81,4ddaf97b183802d5373be2eb,4bf58dd8d48988d163941735,Park,40.75332252,-73.98147345,-240,Wed Apr 04 17:56:43 +0000 2012
682,4adcdc95f964a520046221e3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.75922735,-73.98283363,-240,Wed Apr 04 17:56:58 +0000 2012
281,4b86ddcff964a520b0a231e3,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.82991733,-74.14106369,-240,Wed Apr 04 17:57:01 +0000 2012
967,4e8e0f6c775b89b050af02a1,4bf58dd8d48988d157941735,American Restaurant,40.66621494,-73.9855653,-240,Wed Apr 04 17:57:40 +0000 2012
280,4b6f3003f964a520f9e22ce3,4bf58dd8d48988d146941735,Deli / Bodega,40.74436076,-73.97477569,-240,Wed Apr 04 17:58:07 +0000 2012
273,4c2392cd99282d7f11e468b0,4bf58dd8d48988d16c941735,Burger Joint,40.76714966,-73.98252945,-240,Wed Apr 04 17:59:19 +0000 2012
827,4ed1eb9a77c8ea62fdf51ef0,4bf58dd8d48988d1e3941735,Beach,40.78689589,-73.80806101,-240,Wed Apr 04 17:59:31 +0000 2012
470,49bbd6c0f964a520f4531fe3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.71981038,-74.00258103,-240,Wed Apr 04 18:00:09 +0000 2012
167,4b8c3293f964a520a0c332e3,4bf58dd8d48988d124941735,Office,40.75671276,-73.97812173,-240,Wed Apr 04 18:01:55 +0000 2012
281,4ad4fe47f964a520280121e3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.83009523,-74.1379857,-240,Wed Apr 04 18:02:17 +0000 2012
314,4e7fcd23b6340a306777f41e,4bf58dd8d48988d12c941735,Government Building,40.74757585,-74.00496826,-240,Wed Apr 04 18:03:09 +0000 2012
404,4e68e0b145dd6cc5bd2dea33,4bf58dd8d48988d103941735,Home (private),40.70408557,-73.73013314,-240,Wed Apr 04 18:03:21 +0000 2012
53,4c00297392a6c9280cc243e2,4bf58dd8d48988d124951735,Automotive Shop,40.8619815,-74.04790454,-240,Wed Apr 04 18:04:01 +0000 2012
889,4d15545cbb488cfaf6c29ed4,4f2a25ac4b909258e854f55f,Neighborhood,40.88595663,-74.04349566,-240,Wed Apr 04 18:04:20 +0000 2012
397,4bebd433a9900f4799331840,4bf58dd8d48988d1fd931735,Subway,40.74914266,-73.93783808,-240,Wed Apr 04 18:04:29 +0000 2012
889,4c7fa35f01df3704cab7e6ac,4bf58dd8d48988d1af941735,College Academic Building,40.89748968,-74.03334618,-240,Wed Apr 04 18:04:57 +0000 2012
335,4b636f5df964a5209d792ae3,4bf58dd8d48988d1fd931735,Subway,40.66161146,-73.9622459,-240,Wed Apr 04 18:05:09 +0000 2012
713,4a7a0832f964a5203ce81fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.745245,-73.982692,-240,Wed Apr 04 18:05:25 +0000 2012
829,4a92a28ff964a520451d20e3,4bf58dd8d48988d1f6941735,Department Store,40.78322232,-73.8334465,-240,Wed Apr 04 18:07:48 +0000 2012
204,49e7f5faf964a52035651fe3,4bf58dd8d48988d1ae941735,University,40.63116748,-73.95221472,-240,Wed Apr 04 18:07:53 +0000 2012
621,4cb9f7de0180721e426b9761,4bf58dd8d48988d1a7941735,College Academic Building,40.95149467,-74.08866405,-240,Wed Apr 04 18:10:10 +0000 2012
231,4f451aeae4b0c38dc904b75d,4bf58dd8d48988d1ae941735,University,40.72980531,-73.99349094,-240,Wed Apr 04 18:10:20 +0000 2012
669,4cdc016e39172d43b65483d8,4bf58dd8d48988d1bc941735,Cupcake Shop,40.79405807,-73.9667289,-240,Wed Apr 04 18:10:26 +0000 2012
999,4b6daa1cf964a52072842ce3,4bf58dd8d48988d1e0931735,Coffee Shop,40.77705455,-73.94977902,-240,Wed Apr 04 18:11:17 +0000 2012
316,4cc8a00e5c17b60c13620405,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.66363301,-74.23488984,-240,Wed Apr 04 18:12:09 +0000 2012
121,4ebf128077c885a64e21d0ff,4bf58dd8d48988d103941735,Home (private),40.60259049,-73.98887973,-240,Wed Apr 04 18:12:25 +0000 2012
84,4e2593e118388c58be2d3573,4c38df4de52ce0d596b336e1,Parking,40.75323067,-73.97356468,-240,Wed Apr 04 18:12:30 +0000 2012
912,49f20287f964a520ce691fe3,4bf58dd8d48988d116941735,Bar,40.741553,-73.981094,-240,Wed Apr 04 18:12:52 +0000 2012
354,4b5e1876f964a520577d29e3,4bf58dd8d48988d16d941735,Café,40.71517684,-74.01396026,-240,Wed Apr 04 18:13:08 +0000 2012
354,4da0a16c63b5a35dcf4ed519,4bf58dd8d48988d16c941735,Burger Joint,40.71327782,-74.0159055,-240,Wed Apr 04 18:13:33 +0000 2012
901,4c295750e19720a13e72f958,4bf58dd8d48988d1f0931735,Airport,40.64510209,-73.77575825,-240,Wed Apr 04 18:14:22 +0000 2012
293,4ae8fd76f964a520e1b321e3,4bf58dd8d48988d1fd931735,Subway,40.7255768,-74.004252,-240,Wed Apr 04 18:14:47 +0000 2012
689,4c5ef77bfff99c74eda954d3,4bf58dd8d48988d118951735,Food & Drink Shop,40.74186151,-73.98943363,-240,Wed Apr 04 18:15:04 +0000 2012
280,4ddba353ae60aa300190c83e,4bf58dd8d48988d1c7941735,Snack Place,40.74423057,-73.97635976,-240,Wed Apr 04 18:15:25 +0000 2012
512,4c6bf59399b9236af82ce1c9,4bf58dd8d48988d1f6941735,Department Store,40.86679532,-74.10016537,-240,Wed Apr 04 18:15:26 +0000 2012
256,4b1ff2eaf964a520372b24e3,4bf58dd8d48988d1c5941735,Sandwich Place,40.74563164,-73.99357128,-240,Wed Apr 04 18:15:33 +0000 2012
749,4e6e9c4ed164e01c45e5773c,4bf58dd8d48988d1ab941735,Student Center,40.71031486,-74.08781974,-240,Wed Apr 04 18:16:49 +0000 2012
293,4aa57787f964a5207c4820e3,4bf58dd8d48988d163941735,Park,40.72678506,-74.00346747,-240,Wed Apr 04 18:16:52 +0000 2012
1049,4ecc005a9a52a6808627e69c,4bf58dd8d48988d1c5941735,Sandwich Place,40.72989539,-73.99211361,-240,Wed Apr 04 18:17:45 +0000 2012
